Code,Name,Category,Price_CLP,Availability,Delivery,Inventario,Supplier,Brand
35592,GREAT PACK - TACTICAL PLAYER TORRE,MOCHILA,19962.5,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
34959,GREDA 1 KG TORRE,GREDA,829.1666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32821,"BL. PORTAMINAS PLAST. 0,9MM + MINAS TORRE",PORTAMINAS,1227.7777777777778,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
34428,GUILLOTINA A4 RODILLO 4EN1 PLASTICA 10HOJAS TORRE,GUILLOTINA,51875.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
34426,GUILLOTINA OFICIO PLASTICA 10HOJAS TORRE,GUILLOTINA,37034.72222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32560,HOJAS LUBRICANTES PARA DESTRUCTORAS 12X TORRE,HOJAS LUBRICANTES,6870.833333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32559,HOJAS LUBRICANTES PARA DESTRUCTORAS 3X TORRE,HOJAS LUBRICANTES,2290.277777777778,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32653,BL.LAP BORRADORES BOCETOS 2UNI SOC TORRE,BORRADOR PIZARRA,1498.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35593,INFINITY PACK - FRIEND ANIMAL TORRE,MOCHILA,30661.11111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35594,INFINITY PACK - LILAC BABY UNICORN TORR TORRE,MOCHILA,30661.11111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35595,INFINITY PACK - MINT PARTY TORRE,MOCHILA,30661.11111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35596,INFINITY PACK - SPLASHED BALL TORRE,MOCHILA,30661.11111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35597,INFINITY PACK - T-REX TORRE,MOCHILA,30661.11111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
28129,JOYAS ADHESIVAS GRANDES TORRE,JOYAS ADHESIVAS,1251.388888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
28130,JOYAS ADHESIVAS MEDIANAS TORRE,JOYAS ADHESIVAS,1104.1666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
33555,KIT INICIO MIX PRODUCTOS PARA FOLIADORA TORRE,KIT INICIO FOLIADORA,5079.166666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32036,LAMINADORA FOLIADORA G10 FOIL PLUS TORRE,LAMINADORA,34597.22222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
33712,LAMINAS PLASTIFICAR A7 80X110 125 MIC TORRE 100 UNI TORRE,POUCHE A7 125 MIC,3866.6666666666665,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32040,LAMINAS PLASTIFICAR CARTA 125 MIC TORRE 100 UNI TORRE,POUCHE CARTA 125 MIC,11786.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32041,LAMINAS PLASTIFICAR CARTA 175 MIC TORRE 100 UNI TORRE,POUCHE CARTA 175 MIC,17190.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35059,LAMINAS PLASTIFICAR CARTA 75 MIC TORRE 100 UNI TORRE,POUCHE CARTA 75 MIC,6675.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32042,LAMINAS PLASTIFICAR OFICIO 125 MIC TORRE 100 UNI TORRE,POUCHE OFICIO 125 MIC,15027.777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32043,LAMINAS PLASTIFICAR OFICIO 175 MIC TORRE 100 UNI TORRE,POUCHE OFICIO 175 MIC,19352.777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35060,LAMINAS PLASTIFICAR OFICIO 75 MIC TORRE 100 UNI TORRE,POUCHE OFICIO 75 MIC,7416.666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32509,LAMPARA LED PLEGABLE USB NEGRA TORRE,LAMPARA LED,50869.444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32511,LAMPARA LED PLEGABLE USB PLATEADA TORRE,LAMPARA LED,50869.444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
28287,LAPICES PASTEL 12 COLORES TORRE,LAPICES DE COLORES,1179.1666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
31115,LAP. JUMBO BICOLOR AZ-RO 6UNI TORRE,LAPIZ BICOLOR JUMBO,1575.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
31116,LAP. JUMBO BICOLOR GRAFITO-RO 6UNI TORRE,LAPIZ BICOLOR JUMBO,1575.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32658,LAP.GRAFITO PRE TRIANG C/GOMA 6UN TORRE,LAPIZ GRAFITO JUMBO,2251.3888888888887,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30548,LAPICES 12 COL HEXAG + 2 GRAFITOS TORRE,LAPICES DE COLORES,1348.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30549,LAPICES 12 COL HEXAG + 2 NEON TORRE,LAPICES DE COLORES,1348.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
24166,LAPICES 12 COLORES HEXAG. TORRE IMAGIA,LAPICES DE COLORES,1348.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32233,LAPICES 12COL HEXAG+6 TONOS PIEL TORRE,LAPICES DE COLORES,1348.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30544,LAPICES 12 COLORES HEXAG. COLON,LAPICES DE COLORES,1123.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,COLON
30285,LAPICES 12COL HEXAG+GRAF+2METALIC TORRE,LAPICES DE COLORES,1348.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32108,LAPICES 12 COLORES JUMBO COLON,LAPICES DE COLORES JUMBO,1873.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,COLON
30219,LAPICES NEON 6 COL TRIAN TORRE,LAPICES DE COLORES,1348.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
17926,LAPIZ 12 COLOR LARGO TRIANG IMAGIA TORRE,LAPICES DE COLORES,1348.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
27349,LAPICES ACUARELABLES TRIANG 12 COL TORRE,LAPIZ ACUARELABLE,1952.7777777777778,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30221,LAPICES 12 COL PASTELES TRIAN TORRE,LAPICES DE COLORES,2177.777777777778,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32657,LAP PREESCOLAR TRIANG 6COL+2GRA TORRE,LAPICES DE COLORES JUMBO,2251.3888888888887,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32652,LAPICES CORTOS 12COL HEXAG COLON,LAPICES DE COLORES,744.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,COLON
23340,BLIST.3 LAPIZ GRAFITO JUMBO TRIANGULAR TORRE,LAPIZ GRAFITO,1133.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
25480,LAPIZ GRAFITO HEXAGONAL 12 UNI TORRE IMAGIA TORRE,LAPIZ GRAFITO,1208.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
25479,LAPIZ GRAFITO TRIANGULAR Nº2 NEGRO 12 UNIDADES SIN GOMA TORRE,LAPIZ GRAFITO,1208.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30502,LAPICES GRAFITO SOC HEX 2B 6 UNIDADES TORRE,LAPIZ GRAFITO,1500.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30503,LAPICES GRAFITO SOC HEX 4B 6 UNIDADES TORRE,LAPIZ GRAFITO,1500.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30504,LAPICES GRAFITO SOC HEX 8B 6 UNIDADES TORRE,LAPIZ GRAFITO,1500.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30218,LAPICES JUMBO DOBLCOLOR 12X24 TRIAN TORR TORRE,LAPIZ DE COLORES DOBLES JUMBO,3155.5555555555557,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
23341,LAPICES JUMBO GRAFITO TRIAN 12UNID TORRE,LAPIZ GRAFITO JUMBO,2779.1666666666665,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
22663,LAPIZ 12 COLOR TRIANG JUMBO TORRE IMAGIA TORRE,LAPICES DE COLORES JUMBO,2523.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
31210,"PORTAMINAS METALICO 0,5 MM MIX COLORES TORRE",PORTAMINAS,1563.888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
27350,LAPICES TRIANGULARES 24 COLOR TORRE,LAPICES DE COLORES,3005.5555555555557,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30508,LAPICES COLOR PEKES 6 COL+SACP TORRE,LAPICES DE COLORES JUMBO,4134.722222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30505,SET LAPICES COLOR SOC 24 COL TORRE,LAPICES DE COLORES,4737.5,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30220,LAPICES TRIAN 48 COLORES TORRE,LAPICES DE COLORES,5490.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35335,LAPIZ BICOLOR ROJO/AZUL TORRE,LAPIZ BICOLOR,156.94444444444443,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
17931,LAPIZ CERA 12 COLOR TRIANG IMAGIA TORRE,LAPIZ DE CERA,1358.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35159,LAPIZ CERA DELGADOS 12 COLORES COLON,LAPIZ DE CERA,669.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,COLON
35160,LAPIZ CERA JUMBO 12 COLORES COLON,LAPIZ DE CERA JUMBO,1047.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,COLON
24025,CAJA MAGIC CLIPS 50 UNI TORRE,MAGIC CLIP,1744.4444444444443,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
756,LAPIZ CORRECTOR CL-02 7ML TORRE,CORRECTOR LAPIZ,866.6666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
28232,LAPIZ CORRECTOR COLOR 7ML TORRE,CORRECTOR LAPIZ,1052.7777777777778,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
29878,LAPIZ CORRECTOR MET. STAND UP 5ML TORRE,CORRECTOR LAPIZ,956.9444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
29879,LAPIZ CORRECTOR STAND UP 7ML TORRE,CORRECTOR LAPIZ,977.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
18178,LAPIZ DOBLECOLOR 12X24 TRIANG IMAGIA TORRE,LAPIZ DE COLORES DOBLE ,1963.888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30577,TEMPERA METALIZADA 6 COL TORRE,TEMPERA 6 COLORES,1650.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
26134,CARP.CARTA BOL. INT.COLOR METALIZADATORRE SOHO TORRE,CARPETA PLASTICA C/ACCO CLIP,2297.222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
26135,CARP.DOBLE ANILLO COLOR METALIZADA TORRE SOHO TORRE,CARPETA PLASTICA C/ACCO CLIP,2297.222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
33928,BL. BOLIGRAFO GEL BORRABLE MULTIFUNCION 3 COLORES TORRE,LAPIZ GEL,2445.8333333333335,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
31639,LAPIZ GOMA + SACAP (PDQ ) TORRE,LAPIZ GOMA CON SACAPUNTA,822.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30287,LAPICES GRAFITO TRIANGULAR 2B 12 UNIDADES TORRE,LAPIZ GRAFITO,1500.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
25514,LAPIZ GRAFITO TRIANGULAR 12 U. TORRE C/ GOMA TORRE,LAPIZ GRAFITO,1500.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35420,SET GRAFITOS HEXAGONAL SOC 12 UNIDADES TORRE,LAPIZ GRAFITO,2251.3888888888887,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32674,BL. BOLIGRAFO GEL BORRABLE 1A/1N/1R TORRE,LAPIZ GEL,2883.3333333333335,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30679,TEMPERA SOLIDA 6 COL METALICA TORRE,TEMPERA SOLIDA,2404.1666666666665,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30550,BOLSON GOMA EVA METALICA C/STICKER TORRE,BOLSON,2411.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
25975,LETRAS GOMA EVA ADHESIVAS TORRE,LETRAS GOMA EVA,1179.1666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
25979,LETRAS PAÑOLENCI TORRE,LETRAS PAÑO LENCI,1179.1666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35309,LIBRETA APUNTES CON FORRO N-1 TORRE,LIBRETA APUNTES,1104.1666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32817,BL. DESTACADORES 5 NEON+5 PASTEL TORRE,DESTACADOR,4937.5,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35308,LIBRETA APUNTES TAPA VINIL N-1 TORRE,LIBRETA APUNTES,1252.7777777777778,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35310,LIBRETA BANCO EMPASTADA 80 HOJAS TORRE,LIBRETA BANCO,2963.8888888888887,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35312,LIBRETA CORRESPONDENCIA 100 HOJAS TORRE,LIBRO CORRESPONDENCIA,2963.8888888888887,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
26910,LIBRETA DE COMUNICACIONES 38 HJS. TORRE,LIBRETA DE COMUNICIACIONES,1200.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32853,LIBRETA ESPECIAL REVIVE COSIDA A5 40H TORRE,LIBRETA COSIDA,1487.5,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32854,LIBRETA ESPECIAL REVIVE COSIDA B5 60H TORRE,LIBRETA COSIDA,1562.5,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32856,LIBRETA ESPECIAL REVIVE EMPASTADA A4 100H TORRE,LIBRETA EMPASTADA,2086.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32855,LIBRETA ESPECIAL REVIVE EMPASTADA A5 80H TORRE,LIBRETA EMPASTADA,1637.5,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35311,LIBRETA INDICE TELEFONICO TORRE,INDICE TELEFONICO,2963.8888888888887,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
26832,LIBRO ACTAS AUCA 100 HJS AUCA,LIBRO ACTAS,3363.8888888888887,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
30009,LIBRO ACTAS AUCA 400 HJS AUCA,LIBRO ACTAS,9226.388888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
26831,LIBRO ACTAS AUCA 50 HJS AUCA,LIBRO ACTAS,2248.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
28968,LIBRO ACTAS AUCA CUADRICULADO 100 HJS AUCA,LIBRO ACTAS,3319.4444444444443,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
30010,LIBRO ACTAS AUCA CUADRICULADO 400 HJS AUCA,LIBRO ACTAS,9226.388888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
30014,LIBRO ACTAS AUCA CUADRICULADO 50 HJS AUCA,LIBRO ACTAS,2230.5555555555557,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
11608,LIBRO ACTAS TORRE 531-F 50 HJS TORRE,LIBRO ACTAS,3958.333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
11611,LIBRO ACTAS TORRE 532-F 100 HJS FOLIADO LINEAL TORRE,LIBRO ACTAS,6265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
11614,LIBRO ACTAS TORRE 534-F 200 HJS TORRE,LIBRO ACTAS,8754.166666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
30008,LIBRO ACTAS TORRE CUADRICULADO 100 HJS TORRE,LIBRO ACTAS,6522.222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
29285,LIBRO ACTAS TORRE CUADRICULADO 534-F 200 HJS TORRE,LIBRO ACTAS,9015.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
26830,LIBRO ASISTENCIA AUCA 100 HJS AUCA,LIBRO ASISTENCIA,3341.6666666666665,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
30013,LIBRO ASISTENCIA AUCA 200 HJS AUCA,LIBRO ASISTENCIA,5434.722222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
28970,LIBRO ASISTENCIA AUCA 26 HJS AUCA,LIBRO ASISTENCIA,1429.1666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
26829,LIBRO ASISTENCIA AUCA 50 HJS AUCA,LIBRO ASISTENCIA,2248.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,AUCA
11605,LIBRO ASISTENCIA TORRE AT-500 100 HJS TORRE,LIBRO ASISTENCIA,5995.833333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
28969,LIBRO ASISTENCIA TORRE AT-500 200 HJS TORRE,LIBRO ASISTENCIA,8202.777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
11604,LIBRO ASISTENCIA TORRE AT-500 50 HJS TORRE,LIBRO ASISTENCIA,4406.944444444444,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
11609,LIBRO BALANCE TORRE 531-H 50 HJS TORRE,LIBRO BALANCE,4190.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
11621,LIBRO CAJA TORRE 510 - 50 HJS. TORRE,LIBRO CAJA,6743.055555555556,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
11619,LIBRO CAJA TORRE 512 - 50 HJS TORRE,LIBRO CAJA,6743.055555555556,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
11607,LIBRO CAJA TORRE 531-B - 50 HJS TORRE,LIBRO CAJA,4190.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32578,LIBRO COLOREAR ACUARELA 16H TORRE,LIBRO COLOREAR,2936.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
29685,LIBRO COLOREAR FLORA&FAUNA TORRE 32H TORRE,LIBRO COLOREAR,2936.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
29683,LIBRO COLOREAR LETRAS TORRE 32H TORRE,LIBRO COLOREAR,2936.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
29876,LIBRO COLOREAR LETTERING TORRE 32H TORRE,LIBRO COLOREAR,2936.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
29687,LIBRO COLOREAR MANDALAS TORRE 32H TORRE,LIBRO COLOREAR,2936.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32781,LIBRO COLOREAR PEKES TORRE 30H TORRE,LIBRO COLOREAR,2936.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
26833,LIBRO COMPRA-VENTA AUCA 30 HJS TORRE,LIBRO COMPRA/VENTAS,1576.388888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
11606,LIBRO COMPRA-VENTA TORRE 26 HJS TORRE,LIBRO COMPRA/VENTAS,2340.277777777778,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35172,LIBRO DE STICKERS 20 HJS TORRE,STICKERS,1498.611111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
32669,LIBRO SENSORIAL MAGIC PEKES TORRE,LIBRO SENSORIAL,9779.166666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
31803,LIENZO REGALABLE PINT. DIAM. 30x30 PERRO TORRE,LIENZO REGALABLE,6465.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
31802,LIENZO REGALABLE PINT.DIAM.30x30 LEOP TO TORRE,LIENZO REGALABLE,6465.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35598,LONCHERA ATENAS - AIR GAME TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35599,LONCHERA ATENAS - BANANA DOG TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35600,LONCHERA ATENAS - BLACK CAMO TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35601,LONCHERA ATENAS - BUTTERFLY LILAC TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35602,LONCHERA ATENAS - CAR RACE TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35603,LONCHERA ATENAS - COOL GRAY TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35604,LONCHERA ATENAS - DINO SKATE 2 TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35605,LONCHERA ATENAS - DREAMS TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35606,LONCHERA ATENAS - HEART DANCE TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35607,LONCHERA ATENAS - PINK MERMAID 2 TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35608,LONCHERA ATENAS - POP GOAL TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35609,LONCHERA ATENAS - UNICORN FLOWERS TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35610,LONCHERA GRETA - BLACK TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35611,LONCHERA GRETA - CAMEO ROSE TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35612,LONCHERA GRETA - DUSTY GREEN TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35613,LONCHERA GRETA - DUSTY PINK TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35614,LONCHERA GRETA - SKIPPER BLUE TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
35615,LONCHERA RODAS - BLACK FLOWERS TORRE,LONCHERA,9265.277777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,TORRE,TORRE
